date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:10:01	91677/91677	---M--	200	added ('OK')	image/jpeg	etag:%221661d-6074310182c6b%22	https://themesbrand.com/velzon/html/default/assets/images/about.jpg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/about.jpg	(from https://themesbrand.com/velzon/html/default/job-landing.html)
09:10:01	7527/7527	---M--	200	added ('OK')	image/png	etag:%221d67-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/companies/img-9.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/companies/img-9.png	(from https://themesbrand.com/velzon/html/default/job-landing.html)
09:10:01	401538/401538	---M--	200	added ('OK')	image/png	etag:%2262082-607431018b90b%22	https://themesbrand.com/velzon/html/default/assets/images/job-profile2.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/job-profile2.png	(from https://themesbrand.com/velzon/html/default/job-landing.html)
09:10:01	956/956	---M-Z	200	added ('OK')	application/javascript	etag:%223bc-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/job-lading.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/job-lading.init.js	(from https://themesbrand.com/velzon/html/default/job-landing.html)
09:10:02	58198/58198	---M-Z	200	added ('OK')	application/javascript	etag:%22e356-60743102069ce-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/prismjs/prism.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/prismjs/prism.js	(from https://themesbrand.com/velzon/html/default/ui-alerts.html)
09:10:03	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-60743101fbdee-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/masonry-layout/masonry.pkgd.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesbrand.com/velzon/html/default/ui-cards.html)
09:10:03	1672/1672	---M-Z	200	added ('OK')	application/javascript	etag:%22688-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/card.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/card.init.js	(from https://themesbrand.com/velzon/html/default/ui-cards.html)
09:10:04	4909/4909	---M--	200	added ('OK')	image/svg+xml	etag:%22132d-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/bell.svg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/svg/bell.svg	(from https://themesbrand.com/velzon/html/default/ui-dropdowns.html)
09:10:05	33981/33981	---M--	200	added ('OK')	image/png	etag:%2284bd-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/modals/success-payment.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/modals/success-payment.png	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
09:10:05	30996/30996	---M--	200	added ('OK')	image/png	etag:%227914-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/modals/login.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/modals/login.png	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
09:10:06	65148/65148	---M--	200	added ('OK')	image/png	etag:%22fe7c-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/modals/subscribe.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/modals/subscribe.png	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
09:10:06	29916/29916	---M--	200	added ('OK')	image/png	etag:%2274dc-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/modals/signup.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/modals/signup.png	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
09:10:06	239959/239959	---M--	200	added ('OK')	image/jpeg	etag:%223a957-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/auth-one-bg.jpg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/auth-one-bg.jpg	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
09:10:06	46/46	---M--	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2009%20Oct%202024%2008:10:59%20GMT	https://cdn.lordicon.com/libs/mssddfmo/lord-icon-2.1.0.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/cdn.lordicon.com/libs/mssddfmo/lord-icon-2.1.0.1fc.delayed	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
09:10:07	333873/333873	---MCZ	200	added ('OK')	application/javascript	etag:W/%2251831-kvJrIeXpAsPDcCFAQhiggqdCtMk%22	https://cdn.lordicon.com/lordicon.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/cdn.lordicon.com/lordicon.js	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
09:10:07	367/367	---M-Z	200	added ('OK')	application/javascript	etag:%2216f-60743101993cb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/modal.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/modal.init.js	(from https://themesbrand.com/velzon/html/default/ui-modals.html)
09:10:08	1464/1464	---M-Z	200	added ('OK')	application/javascript	etag:%225b8-60743101993cb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/notifications.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/notifications.init.js	(from https://themesbrand.com/velzon/html/default/ui-notifications.html)
09:10:09	278/278	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202024%2002:10:09%20GMT	https://themesbrand.com/velzon/html/assets/libs/prismjs/prism.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/assets/libs/prismjs/prism.js	(from https://themesbrand.com/velzon/html/default/ui-links.html)
09:10:09	278/278	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202024%2002:10:09%20GMT	https://themesbrand.com/velzon/html/assets/js/app.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/assets/js/app.js	(from https://themesbrand.com/velzon/html/default/ui-links.html)
09:10:10	4958/4958	---M--	200	added ('OK')	image/png	etag:%22135e-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/success-message.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/sweetalert2/success-message.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
09:10:10	4928/4928	---M--	200	added ('OK')	image/png	etag:%221340-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/error-message.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/sweetalert2/error-message.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
09:10:10	4879/4879	---M--	200	added ('OK')	image/png	etag:%22130f-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/warning-message.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/sweetalert2/warning-message.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
09:10:10	5153/5153	---M--	200	added ('OK')	image/png	etag:%221421-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/join-community.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/sweetalert2/join-community.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
09:10:11	5719/5719	---M--	200	added ('OK')	image/png	etag:%221657-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/email-verify.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/sweetalert2/email-verify.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
09:10:11	5255/5255	---M--	200	added ('OK')	image/png	etag:%221487-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/sweetalert2/notification-message.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/sweetalert2/notification-message.png	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
09:10:11	10520/10520	---M-Z	200	added ('OK')	application/javascript	etag:%222918-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/sweetalerts.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/sweetalerts.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html)
09:10:12	44136/44136	---M-Z	200	added ('OK')	application/javascript	etag:%22ac68-607431020b7ee-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/sortablejs/Sortable.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/sortablejs/Sortable.min.js	(from https://themesbrand.com/velzon/html/default/advance-ui-nestable.html)
09:10:12	505/505	---M-Z	200	added ('OK')	application/javascript	etag:%221f9-60743101993cb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/nestable.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/nestable.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-nestable.html)
09:10:13	26053/26053	---M-Z	200	added ('OK')	text/css	etag:%2265c5-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/aos/aos.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/aos/aos.css	(from https://themesbrand.com/velzon/html/default/advance-ui-animation.html)
09:10:13	8563/8563	---M--	200	added ('OK')	image/png	etag:%222173-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/mac-img.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/mac-img.png	(from https://themesbrand.com/velzon/html/default/advance-ui-animation.html)
09:10:13	14690/14690	---M-Z	200	added ('OK')	application/javascript	etag:%223962-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/aos/aos.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/aos/aos.js	(from https://themesbrand.com/velzon/html/default/advance-ui-animation.html)
09:10:13	48/48	---M--	200	added ('OK')	application/javascript	etag:%2230-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/js/pages/animation-aos.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/animation-aos.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-animation.html)
09:10:14	3417/3417	---M-Z	200	added ('OK')	text/css	etag:%22d59-607431020890e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/shepherd.js/css/shepherd.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/shepherd.js/css/shepherd.css	(from https://themesbrand.com/velzon/html/default/advance-ui-tour.html)
09:10:14	44587/44587	---M-Z	200	added ('OK')	application/javascript	etag:%22ae2b-60743102098ae-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/shepherd.js/js/shepherd.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/shepherd.js/js/shepherd.min.js	(from https://themesbrand.com/velzon/html/default/advance-ui-tour.html)
09:10:14	1584/1584	---M-Z	200	added ('OK')	application/javascript	etag:%22630-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/tour.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/tour.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-tour.html)
09:10:15	2939/2939	---M-Z	200	added ('OK')	application/javascript	etag:%22b7b-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/swiper.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/swiper.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-swiper.html)
09:10:15	14022/14022	---M-Z	200	added ('OK')	application/javascript	etag:%2236c6-607431020890e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/rater-js/index.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/rater-js/index.js	(from https://themesbrand.com/velzon/html/default/advance-ui-ratings.html)
09:10:15	1749/1749	---M-Z	200	added ('OK')	application/javascript	etag:%226d5-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/rating.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/rating.init.js	(from https://themesbrand.com/velzon/html/default/advance-ui-ratings.html)
09:10:16	93093/93093	---M--	200	added ('OK')	image/png	etag:%2216ba5-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/user-illustarator-1.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/user-illustarator-1.png	(from https://themesbrand.com/velzon/html/default/widgets.html)
09:10:16	130780/130780	---M-Z	200	added ('OK')	application/javascript	etag:%221fedc-60743101f6fcd-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/jsvectormap/maps/us-merc-en.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/jsvectormap/maps/us-merc-en.js	(from https://themesbrand.com/velzon/html/default/widgets.html)
09:10:17	58666/58666	---M-Z	200	added ('OK')	application/javascript	etag:%22e52a-60743101b494c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/card/card.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/card/card.js	(from https://themesbrand.com/velzon/html/default/widgets.html)
09:10:17	10875/10875	---M-Z	200	added ('OK')	application/javascript	etag:%222a7b-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/widgets.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/widgets.init.js	(from https://themesbrand.com/velzon/html/default/widgets.html)
09:10:18	9004/9004	---M-Z	200	added ('OK')	text/css	etag:%22232c-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/classic.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/classic.min.css	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
09:10:18	9118/9118	---M-Z	200	added ('OK')	text/css	etag:%22239e-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/monolith.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/monolith.min.css	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
09:10:18	9216/9216	---M-Z	200	added ('OK')	text/css	etag:%222400-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/nano.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/nano.min.css	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
09:10:18	23556/23556	---M-Z	200	added ('OK')	application/javascript	etag:%225c04-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/pickr.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/pickr.min.js	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
09:10:19	3788/3788	---M-Z	200	added ('OK')	application/javascript	etag:%22ecc-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-pickers.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/form-pickers.init.js	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
09:10:19	1470/1470	---M-Z	200	added ('OK')	application/javascript	etag:%225be-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-masks.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/form-masks.init.js	(from https://themesbrand.com/velzon/html/default/forms-masks.html)
09:10:19	1290/1290	---M-Z	200	added ('OK')	text/css	etag:%2250a-6074310200c0e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.css	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
09:10:20	3093/3093	---M-Z	200	added ('OK')	text/css	etag:%22c15-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/css/autoComplete.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/css/autoComplete.css	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
09:10:20	3931/3931	---M-Z	200	added ('OK')	application/javascript	etag:%22f5b-6074310200c0e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
09:10:20	9088/9088	---M-Z	200	added ('OK')	application/javascript	etag:%222380-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/autoComplete.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/autoComplete.min.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
09:10:21	1614/1614	---M-Z	200	added ('OK')	application/javascript	etag:%2264e-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-advanced.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/form-advanced.init.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
09:10:21	3558/3558	---M-Z	200	added ('OK')	application/javascript	etag:%22de6-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/flag-input.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/flag-input.init.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
09:10:21	5872/5872	---M-Z	200	added ('OK')	application/javascript	etag:%2216f0-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/range-sliders.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/range-sliders.init.js	(from https://themesbrand.com/velzon/html/default/forms-range-sliders.html)
09:10:22	2238/2238	---M-Z	200	added ('OK')	application/javascript	etag:%228be-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-wizard.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/form-wizard.init.js	(from https://themesbrand.com/velzon/html/default/forms-wizard.html)
09:10:22	9020/9020	---M-Z	200	added ('OK')	text/css	etag:%22233c-60743102069ce-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.core.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/quill/quill.core.css	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
09:10:22	25273/25273	---M-Z	200	added ('OK')	text/css	etag:%2262b9-60743102069ce-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.bubble.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/quill/quill.bubble.css	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
09:10:23	24743/24743	---M-Z	200	added ('OK')	text/css	etag:%2260a7-607431020890e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.snow.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/quill/quill.snow.css	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
09:10:23	216333/216333	---M-Z	200	added ('OK')	application/javascript	etag:%2234d0d-60743102069ce-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/quill/quill.min.js	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
09:10:23	1024/1024	---M-Z	200	added ('OK')	application/javascript	etag:%22400-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-editor.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/form-editor.init.js	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
09:10:24	2144/2144	---M--	200	added ('OK')	image/png	etag:%22860-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/new-document.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/new-document.png	(from https://themesbrand.com/velzon/html/default/forms-file-uploads.html)
09:10:24	1223/1223	---M-Z	200	added ('OK')	application/javascript	etag:%224c7-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-file-upload.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/form-file-upload.init.js	(from https://themesbrand.com/velzon/html/default/forms-file-uploads.html)
09:10:25	16264/16264	---M-Z	200	added ('OK')	text/css	etag:W/%223f88-kT+fe5U1rseQyjzp1uNaz682mZM%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
09:10:25	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/code.jquery.com/jquery-3.6.0.min.js	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
09:10:26	73163/73163	---MCZ	200	added ('OK')	application/javascript	etag:W/%2211dcb-beEOdKmS/KFegD2RDRMPgmYxy4Y%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
09:10:26	1231/1231	---M-Z	200	added ('OK')	application/javascript	etag:%224cf-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/select2.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/select2.init.js	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
09:10:26	10036/10036	---M-Z	200	added ('OK')	application/javascript	etag:%222734-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/gridjs.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/gridjs.init.js	(from https://themesbrand.com/velzon/html/default/tables-gridjs.html)
09:10:27	10271/10271	---M-Z	200	added ('OK')	application/javascript	etag:%22281f-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/listjs.init.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/pages/listjs.init.js	(from https://themesbrand.com/velzon/html/default/tables-listjs.html)
09:10:28	8144/8144	---MCZ	200	added ('OK')	text/css	etag:W/%2266222f33-1fd0%22	https://cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
09:10:28	4301/4301	---MCZ	200	added ('OK')	text/css	etag:W/%2266350f1a-10cd%22	https://cdn.datatables.net/responsive/2.2.9/css/responsive.bootstrap.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/cdn.datatables.net/responsive/2.2.9/css/responsive.bootstrap.min.css	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
09:10:29	16075/16075	---MCZ	200	added ('OK')	text/css	etag:W/%2266350f11-3ecb%22	https://cdn.datatables.net/buttons/2.2.2/css/buttons.dataTables.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/cdn.datatables.net/buttons/2.2.2/css/buttons.dataTables.min.css	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
09:10:29	88048/88048	---MCZ	200	added ('OK')	text/javascript	etag:W/%2266222f33-157f0%22	https://cdn.datatables.net/1.11.5/js/jquery.dataTables.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/cdn.datatables.net/1.11.5/js/jquery.dataTables.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
09:10:29	4480/4480	---MCZ	200	added ('OK')	text/javascript	etag:W/%2266222f33-1180%22	https://cdn.datatables.net/1.11.5/js/dataTables.bootstrap5.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/cdn.datatables.net/1.11.5/js/dataTables.bootstrap5.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
09:10:29	16849/16849	---MCZ	200	added ('OK')	text/javascript	etag:W/%2267065373-41d1%22	https://cdn.datatables.net/responsive/2.2.9/js/dataTables.responsive.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/cdn.datatables.net/responsive/2.2.9/js/dataTables.responsive.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
09:10:29	25183/25183	---MCZ	200	added ('OK')	text/javascript	etag:W/%2267065369-625f%22	https://cdn.datatables.net/buttons/2.2.2/js/dataTables.buttons.min.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/cdn.datatables.net/buttons/2.2.2/js/dataTables.buttons.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
